,顧客ID,商品コード,売上単価,数量,売上,明細ID,スコア
14986,179350005,400021,-1728,1,-1728,1790000019283,0
14987,179350005,1A1508,0,8,0,1790000019284,0
14988,179350005,1A1509,0,1,0,1790000019285,0
14989,179510021,400530,0,1,0,1790000019061,0
14990,179510021,200072,14040,1,14040,1790000019062,0
14991,179650011,1A1501,105840,1,105840,1790000019131,5
14992,179650011,1A1502,0,1,0,1790000019132,0
14993,179650011,1A1504,0,1,0,1790000019133,0
14994,179650011,1A1512,0,1,0,1790000019134,0
14995,179650011,1A1511,0,1,0,1790000019135,0
14996,179650011,1A1517,0,1,0,1790000019136,0
14997,179650011,1A1518,0,1,0,1790000019137,0
14998,179650011,1B2201,28080,1,28080,1790000019138,4
14999,179650011,1B2274,-10800,1,-10800,1790000019139,0
15000,179650011,1A1503,0,1,0,1790000019691,0
15001,179650011,1A1505,0,1,0,1790000019692,0
15002,179650011,1A1506,0,2,0,1790000019693,0
15003,179650011,1A1507,0,6,0,1790000019694,0
15004,179650011,600060,810,1,810,1790000019695,0
15005,179710020,1A1502,0,1,0,1790000019201,0
15006,179710020,1A1503,0,1,0,1790000019671,0
15007,179710020,1A1508,0,3,0,1790000019672,0
15008,179710020,1A1507,0,3,0,1790000019673,0
15009,179810021,200206,0,1,0,1790000019161,0
15010,179810021,200201,10800,1,10800,1790000019162,0
15011,179810021,200202,0,1,0,1790000019163,0
15012,179810021,200204,0,2,0,1790000019164,0
15013,179810021,200203,0,1,0,1790000019421,0
15014,179810021,200035,2160,1,2160,1790000019422,0
15015,179810022,1A1502,0,1,0,1790000018931,0
15016,179810022,1A1502,0,1,0,1790000019791,0
15017,180110005,1B2002,0,1,0,1800000022871,0
15018,180110005,300004,540,1,540,1800000022872,0
15019,180120033,200073,8640,1,8640,1380000018781,0
15020,180130007,200032,0,1,0,1800000022371,0
15021,180130007,600012,3024,1,3024,1800000022372,0
15022,180130007,600018,7179,1,7179,1800000022373,0
15023,180210019,1B2102,0,1,0,1800000022401,0
15024,180210019,300004,540,1,540,1800000022402,0
15025,180220007,200006,8640,1,8640,550000202451,1
15026,180220007,600004,113,1,113,550000202452,0
15027,180310021,200005,0,1,0,1800000022411,0
15028,180320027,200071,16200,1,16200,1800000022741,2
15029,180320027,400548,0,1,0,1800000022742,0
15030,180320027,400018,-2160,1,-2160,1800000022743,0
15031,180320027,200071,16200,1,16200,1800000023131,2
15032,180330010,300004,540,1,540,1800000022591,0
15033,180330010,1B2001,42120,1,42120,1800000022592,0
15034,180330010,1B2002,0,1,0,1800000022593,0
15035,180330022,200049,0,1,0,1800000022901,0
15036,180330022,1A1501,105840,1,105840,1800000022902,5
15037,180330022,1B2201,28080,1,28080,1800000022903,4
15038,180330022,1A1504,0,1,0,1800000022904,0
15039,180330022,1B2274,-10800,1,-10800,1800000022905,0
15040,180330022,1A1503,0,1,0,1800000023061,0
15041,180330022,1A1505,0,1,0,1800000023062,0
15042,180330022,600030,1700,1,1700,1800000023063,0
15043,180330022,1A1506,0,4,0,1800000023064,0
15044,180330022,1A1517,0,1,0,1800000023065,0
15045,180330022,1A1518,0,1,0,1800000023066,0
15046,180330022,1A1532,0,1,0,1800000023067,0
15047,180330022,000001,0,1,0,1800000023068,0
15048,180340007,200006,8640,1,8640,1800000022931,1
15049,180340009,200006,8640,1,8640,1800000022711,1
15050,180340009,200049,0,1,0,1800000022712,0
15051,180340009,400532,0,1,0,1800000022713,0
15052,180340009,300004,540,1,540,1800000022714,0
15053,180620015,200071,16200,1,16200,1800000022691,2
15054,180620015,300011,2160,1,2160,1800000022692,0
15055,180620015,400548,0,1,0,1800000022693,0
15056,180620015,300012,2160,1,2160,1800000022694,0
15057,180620015,600095,2376,1,2376,1800000022695,0
15058,180620015,200071,16200,1,16200,1800000022841,2
15059,180620015,300012,2160,1,2160,1800000022842,0
15060,180620015,300011,2160,1,2160,1800000022843,0
15061,180620015,200101,16200,1,16200,1800000022844,0
15062,180620015,200102,0,1,0,1800000022845,0
15063,180620015,200006,8640,1,8640,1800000022961,1
15064,180620015,200103,0,1,0,1800000022962,0
15065,180620015,200104,0,1,0,1800000022963,0
15066,180620015,300004,540,1,540,1800000022964,0
15067,180630009,200006,8640,1,8640,1800000022821,1
15068,180630009,300004,540,1,540,1800000022822,0
15069,180630009,300009,1080,1,1080,1800000022823,0
15070,180630009,400532,0,1,0,1800000022824,0
15071,180810020,1B2102,0,1,0,1800000022301,0
15072,180810020,300004,540,1,540,1800000022302,0
15073,180850011,200006,8640,1,8640,1800000022331,1
15074,180850011,300004,540,1,540,1800000022332,0
15075,180850011,600080,17900,1,17900,1800000022333,0
15076,180850011,600093,1300,1,1300,1800000022334,0
15077,181150044,200082,2268,4,9072,1810000042461,0
15078,181210034,1A1502,0,1,0,1810000042401,0
15079,181210034,1A1509,0,4,0,1810000042402,0
15080,181210038,200101,16200,1,16200,1810000041701,0
15081,181210038,200102,0,1,0,1810000041702,0
15082,181210038,200103,0,1,0,1810000041703,0
15083,181210038,200104,0,2,0,1810000041704,0
15084,181210038,200081,2052,2,4104,1810000041705,0
15085,181250017,1A1501,105840,1,105840,1810000041631,5
15086,181250017,1A1504,0,1,0,1810000041632,0
15087,181250017,1B2201,28080,1,28080,1810000041633,4
15088,181250017,1B2274,-10800,1,-10800,1810000041634,0
15089,181250017,1A1502,0,2,0,1810000041635,0
15090,181250017,1A1503,0,1,0,1810000041636,0
15091,181250017,000000,-41040,1,-41040,1810000041637,0
15092,181250017,1A1505,0,1,0,1810000041991,0
15093,181250017,000001,82080,1,82080,1810000041992,0
15094,181250017,1A1506,0,1,0,1810000041993,0
15095,181250017,1A1507,0,1,0,1810000041994,0
15096,181250017,1A1508,0,1,0,1810000041995,0
15097,181250017,1A1511,0,1,0,1810000041996,0
15098,181250017,1A1517,0,1,0,1810000041997,0
15099,181250017,1A1518,0,1,0,1810000041998,0
15100,181250017,1A1532,0,1,0,1810000041999,0
15101,181250020,1A1502,0,1,0,1810000041471,0
15102,181320022,1A1502,0,1,0,1810000041861,0
15103,181320022,1A1503,0,1,0,1810000041862,0
15104,181320022,1A1502,0,1,0,1810000042471,0
15105,181410005,1B1402,0,1,0,1810000042231,0
15106,181410005,200082,2268,1,2268,1810000042232,0
15107,181410041,1B2203,0,1,0,1810000041911,0
15108,181610021,1A1502,0,1,0,1810000042611,0
15109,181610023,200049,0,1,0,1810000042501,0
15110,181610023,1A1501,105840,1,105840,1810000042502,5
15111,181610023,1A1572,-10584,1,-10584,1810000042503,0
15112,181610023,1A1503,0,1,0,1810000042504,0
15113,181610023,1A1504,0,1,0,1810000042505,0
15114,181610023,1A1505,0,1,0,1810000042506,0
15115,181610023,1A1506,0,4,0,1810000042507,0
15116,181610023,1A1511,0,3,0,1810000042508,0
15117,181610023,1A1517,0,1,0,1810000042509,0
15118,181610023,1A1518,0,1,0,1810000042510,0
15119,181610023,1A1532,0,1,0,1810000042511,0
15120,181710006,200006,8640,1,8640,2170000003851,1
15121,181710006,300007,3240,1,3240,2170000003852,0
15122,181710006,300004,540,1,540,2170000003853,0
15123,181810029,1B2102,0,1,0,1810000041361,0
15124,181810029,600093,1300,1,1300,1810000041362,0
15125,181810029,600046,1300,1,1300,1810000041363,0
15126,181810031,1B2002,0,1,0,1810000041511,0
15127,181850016,1B2201,28080,1,28080,1810000042201,4
15128,181850016,1B2202,0,1,0,1810000042202,0
15129,181910001,1B2101,30240,1,30240,1810000042071,0
15130,181910001,1B2102,0,1,0,1810000042072,0
15131,181910001,200082,2268,1,2268,1810000042073,0
15132,183110013,1B2002,0,1,0,1830000023161,0
15133,183110013,300004,540,1,540,1830000023162,0
15134,183110013,600095,2376,1,2376,1830000023163,0
15135,183110028,200049,0,1,0,1830000023781,0
15136,183110028,1A1501,105840,1,105840,1830000023782,5
15137,183110028,1A1504,0,1,0,1830000023783,0
15138,183110028,1A1505,0,1,0,1830000024061,0
15139,183110028,1A1517,0,1,0,1830000024062,0
15140,183110028,1A1518,0,1,0,1830000024063,0
15141,183110028,1A1511,0,1,0,1830000024064,0
15142,183210031,1A1502,0,1,0,1830000023601,0
15143,183210031,1A1506,0,12,0,1830000023602,0
15144,183210031,1A1595,0,1,0,1830000023603,0
15145,183210031,600096,2376,1,2376,1830000023604,0
15146,183210034,200005,0,1,0,1830000023491,0
15147,183210034,1A1508,0,1,0,1830000023492,0
15148,183210034,1A1509,0,1,0,1830000023493,0
15149,183310047,1A1602,0,1,0,1830000023761,0
15150,183310047,1A1607,0,3,0,1830000023762,0
15151,183310047,1A1606,0,3,0,1830000023763,0
15152,183310050,200101,16200,1,16200,1830000023091,0
15153,183310050,200102,0,1,0,1830000023092,0
15154,183310050,200103,0,1,0,1830000023521,0
15155,183310050,200104,0,2,0,1830000023522,0
15156,183310050,600006,329,1,329,1830000023523,0
15157,183330025,200032,0,1,0,1830000023391,0
15158,183330025,200101,16200,1,16200,1830000023392,0
15159,183330025,200102,0,1,0,1830000023393,0
15160,183330025,400145,-2160,1,-2160,1830000023394,0
15161,183330025,600079,432,2,864,1830000023395,0
15162,183330025,200103,0,1,0,1830000023871,0
15163,183330025,200104,0,1,0,1830000023872,0
15164,183330025,600006,329,1,329,1830000023873,0
15165,183350003,1A1404,0,1,0,1830000023031,0
15166,183350003,1A1402,0,1,0,1830000023461,0
15167,183350003,1A1406,0,1,0,1830000023591,0
15168,183350003,1A1406,0,1,0,1830000024081,0
15169,183410041,300004,540,1,540,1830000024121,0
15170,183410041,400532,0,1,0,1830000024122,0
15171,183410041,600086,5292,1,5292,1830000024123,0
15172,183410041,1B2101,30240,1,30240,1830000024124,0
15173,183410041,1B2102,0,1,0,1830000024125,0
15174,183420008,200005,0,1,0,1830000023151,0
15175,183420008,1A1507,0,1,0,1830000023152,0
15176,183420008,1A1595,0,1,0,1830000023153,0
15177,183510015,200006,8640,1,8640,1830000023191,1
15178,183510015,200049,0,1,0,1830000023192,0
15179,183510015,400532,0,1,0,1830000023193,0
15180,183510015,300004,540,1,540,1830000023194,0
15181,183510015,200032,0,1,0,1830000023531,0
15182,183510015,200101,16200,1,16200,1830000023532,0
15183,183510015,200102,0,1,0,1830000023533,0
15184,183510015,400533,-2160,1,-2160,1830000023534,0
15185,183620004,200073,8640,1,8640,1830000023261,0
15186,183620004,300013,1080,1,1080,1830000023262,0
15187,183620004,200073,8640,1,8640,1830000024011,0
15188,183620004,300013,1080,1,1080,1830000024012,0
15189,183620008,1A1601,82080,1,82080,1830000023481,3
15190,183620008,1A1604,0,1,0,1830000023482,0
15191,184150024,200201,10800,1,10800,1840000019201,0
15192,184150024,200202,0,1,0,1840000019202,0
15193,184150024,200203,0,1,0,1840000019203,0
15194,184150024,200204,0,1,0,1840000019204,0
15195,184610011,1B2201,28080,1,28080,1380000018851,4
15196,184610011,1B2202,0,1,0,1380000018852,0
15197,184610011,1B2203,0,1,0,1380000018853,0
15198,184610011,300011,2160,1,2160,1380000018854,0
15199,184610011,300013,1080,1,1080,1380000018855,0
15200,184610011,300004,540,1,540,1380000018856,0
15201,184610011,200035,2160,2,4320,1380000018857,0
15202,184610011,400543,-2160,2,-4320,1380000018858,0
15203,185120027,200073,8640,1,8640,1850000011611,0
15204,185120027,300006,3240,1,3240,1850000011612,0
15205,185120027,300012,2160,1,2160,1850000011613,0
15206,185120027,400548,0,1,0,1850000011614,0
15207,185120027,300011,2160,1,2160,1850000011615,0
15208,185120027,600096,2376,1,2376,1850000011616,0
15209,185130004,200006,8640,1,8640,1850000011591,1
15210,185130006,600095,2376,1,2376,1850000011581,0
15211,185130006,1B2202,0,1,0,1850000011801,0
15212,185130006,300011,2160,1,2160,1850000011802,0
15213,185130006,300012,2160,1,2160,1850000011803,0
15214,185130006,1B2206,0,1,0,1850000011804,0
15215,185510002,1B1607,0,1,0,1850000011761,0
15216,185510002,1B2201,28080,1,28080,1850000011762,4
15217,185510002,1B2203,0,1,0,1850000011763,0
15218,185510014,1A1505,0,1,0,1850000011381,0
15219,185510014,1A1506,0,2,0,1850000011382,0
15220,185510014,1A1512,0,1,0,1850000011383,0
15221,185510014,1A1517,0,1,0,1850000011384,0
15222,185510014,1A1518,0,1,0,1850000011385,0
15223,185510014,1A1511,0,2,0,1850000011386,0
15224,185510014,1A1503,0,1,0,1850000011387,0
15225,185510014,1A1502,0,1,0,1850000011641,0
15226,185510014,1A1507,0,4,0,1850000011642,0
15227,185710009,200006,8640,1,8640,1850000011461,1
15228,185710009,400532,0,1,0,1850000011462,0
15229,185710009,300004,540,1,540,1850000011463,0
15230,185710010,200006,8640,1,8640,1850000011491,1
15231,185710010,300008,3240,1,3240,1850000011492,0
15232,185710010,200068,0,1,0,1850000011493,0
15233,185710011,200032,0,1,0,1850000011521,0
15234,185710011,1A1601,82080,1,82080,1850000011522,3
15235,185710011,1A1604,0,1,0,1850000011523,0
15236,185710011,1A1605,0,1,0,1850000011791,0
15237,185710011,1A1606,0,2,0,1850000011792,0
15238,185710011,1A1603,0,1,0,1850000011793,0
15239,185710011,600006,329,1,329,1850000011794,0
15240,185810008,200049,0,1,0,1850000011371,0
15241,185810008,1A1501,105840,1,105840,1850000011372,5
15242,185810008,1A1504,0,1,0,1850000011373,0
15243,185810008,1A1503,0,1,0,1850000011561,0
15244,185810008,1A1504,0,1,0,1850000011562,0
15245,185810008,1A1506,0,3,0,1850000011563,0
15246,185810008,1A1512,0,1,0,1850000011564,0
15247,185810008,1A1511,0,2,0,1850000011565,0
15248,185810008,1A1517,0,1,0,1850000011566,0
15249,185810008,1A1518,0,1,0,1850000011567,0
15250,185810008,1A1502,0,1,0,1850000011741,0
15251,185810008,1A1507,0,4,0,1850000011742,0
15252,185850002,200073,8640,1,8640,1850000011851,0
15253,185850002,300012,2160,1,2160,1850000011852,0
15254,185850002,300011,2160,1,2160,1850000011853,0
15255,186210002,1B2002,0,1,0,1860000006641,0
15256,186210002,300004,540,1,540,1860000006642,0
15257,186210002,600030,1700,1,1700,1860000006643,0
15258,186210002,600023,1625,1,1625,1860000006644,0
15259,186210002,600090,1404,1,1404,1860000006645,0
15260,186510001,1B2203,0,1,0,1860000006691,0
15261,186510001,300004,540,1,540,1860000006692,0
15262,186510004,1B2202,0,1,0,1860000006601,0
15263,186510004,1B2202,0,1,0,1860000006701,0
15264,186510004,1B2202,0,1,0,1860000006761,0
15265,186510004,300003,1080,1,1080,1860000006762,0
15266,186510004,1B2295,0,1,0,1860000006763,0
15267,186520006,1A1502,0,1,0,1860000006731,0
15268,186520006,1B2201,28080,1,28080,1860000006771,4
15269,188110003,1B2103,0,1,0,1880000023351,0
15270,188110003,600051,594,1,594,1880000023352,0
15271,188110003,600019,1944,1,1944,1880000023353,0
15272,188110019,1A1404,0,1,0,1880000023301,0
15273,188110019,1A1402,0,1,0,1880000023302,0
15274,188110019,1A1411,0,2,0,1880000023303,0
15275,188110019,1A1412,0,2,0,1880000023304,0
15276,188110019,300009,1080,1,1080,1880000023305,0
15277,188110019,400021,-108,1,-108,1880000023306,0
15278,188110019,1A1406,0,1,0,1880000023731,0
15279,188110019,1A1407,0,1,0,1880000023732,0
15280,188110019,300010,2160,1,2160,1880000023733,0
15281,188110019,400021,-216,1,-216,1880000023734,0
15282,188110019,1A1402,0,1,0,1880000024121,0
15283,188120018,1B2103,0,1,0,1880000023191,0
15284,188120018,300004,540,1,540,1880000023192,0
15285,188120018,600057,810,1,810,1880000023193,0
15286,188120018,600059,810,1,810,1880000023194,0
15287,188120018,600060,810,1,810,1880000023195,0
15288,188120018,400545,-1037,1,-1037,1880000023251,0
15289,188120018,600033,2592,2,5184,1880000023252,0
15290,188120041,200049,0,1,0,1880000023701,0
15291,188120041,200071,16200,1,16200,1880000023702,2
15292,188120041,300012,2160,1,2160,1880000023703,0
15293,188120042,200049,0,1,0,1880000023791,0
15294,188120042,1A1501,105840,1,105840,1880000023792,5
15295,188120042,1A1504,0,1,0,1880000023793,0
15296,188120042,1B2201,28080,1,28080,1880000023794,4
15297,188120042,1B2274,-10800,1,-10800,1880000023795,0
15298,188120042,1A1503,0,1,0,1880000024231,0
15299,188120042,1A1502,0,1,0,1880000024241,0
15300,188120042,1A1505,0,1,0,1880000024242,0
15301,188150019,1B2201,28080,1,28080,1880000024031,4
15302,188150019,1B2203,0,1,0,1880000024032,0
15303,188150019,1B2202,0,1,0,1880000024033,0
15304,188150019,300004,540,1,540,1880000024034,0
15305,188150019,300011,2160,1,2160,1880000024035,0
15306,188150019,300013,1080,1,1080,1880000024036,0
15307,188150019,400021,-378,1,-378,1880000024037,0
15308,188150019,400543,-2268,2,-4536,1880000024038,0
15309,188150019,200082,2268,2,4536,1880000024039,0
15310,188150037,1A1602,0,1,0,1880000023031,0
15311,188150037,1A1602,0,1,0,1880000023881,0
15312,188150037,1A1695,0,1,0,1880000023882,0
15313,188210013,1B1702,0,1,0,1880000023211,0
15314,188210027,1A1502,0,1,0,1880000023931,0
15315,188210027,600001,391,1,391,1880000023932,0
15316,188250012,1B2102,0,1,0,1880000023401,0
15317,188250012,300004,540,1,540,1880000023402,0
15318,188250012,200016,3240,1,3240,1880000023403,0
15319,188250012,600033,2592,1,2592,1880000023404,0
15320,188250012,400544,-1080,1,-1080,1880000023405,0
15321,188250012,1B2103,0,1,0,1880000023406,0
15322,188250012,200016,3240,0,0,1880000023651,0
15323,188250012,300101,16200,1,16200,1880000023652,0
15324,188250012,300105,0,1,0,1880000024141,0
15325,188320002,1B0402,0,1,0,1880000023531,0
15326,188320002,1B0403,0,1,0,1880000023532,0
15327,188320002,600017,4320,1,4320,1880000023533,0
15328,188320002,1B1701,69120,1,69120,1880000023534,0
15329,188330017,600009,771,1,771,1880000023621,0
15330,188330017,600019,1944,1,1944,1880000023622,0
15331,188410004,1B1302,0,1,0,1880000023051,0
15332,188410004,300009,1080,1,1080,1880000023052,0
15333,188540003,200006,8640,1,8640,1880000023331,1
15334,188540003,300009,1080,1,1080,1880000023332,0
15335,188610006,1B2102,0,1,0,1880000024271,0
15336,188610020,1A1701,51840,1,51840,1880000023781,0
15337,188610020,1A1702,0,1,0,1880000023782,0
15338,188610020,600095,2376,1,2376,1880000023783,0
15339,188610020,600030,1700,1,1700,1880000023784,0
15340,188610020,1A1702,0,1,0,1880000024101,0
15341,188610021,1A1601,82080,1,82080,1880000024041,3
15342,188610021,1A1671,-2160,1,-2160,1880000024042,0
15343,188610021,1A1604,0,1,0,1880000024043,0
15344,188610021,1A1605,0,1,0,1880000024281,0
15345,188710001,1B1407,0,1,0,1880000023661,0
15346,188710001,1B1403,0,1,0,1880000023662,0
15347,188710001,300009,1080,1,1080,1880000023663,0
15348,188710001,600089,1620,1,1620,1880000023664,0
15349,188710010,200006,8640,1,8640,1880000023461,1
15350,188710010,400145,-2160,1,-2160,1880000023462,0
15351,188710010,600019,1944,1,1944,1880000023463,0
15352,188710010,600009,771,1,771,1880000023464,0
15353,188710010,300004,540,1,540,1880000023465,0
15354,188730006,1A1502,0,1,0,1880000023511,0
15355,188730006,1A1524,0,1,0,1880000023512,0
15356,188730006,1A1507,0,4,0,1880000023513,0
15357,188730006,1A1521,0,1,0,1880000023514,0
15358,188810002,1B2203,0,1,0,1880000023521,0
15359,188810002,1B2295,0,1,0,1880000023522,0
15360,188810002,1B2201,28080,1,28080,1880000023523,4
15361,188810002,1B2207,0,4,0,1880000023524,0
15362,188810002,400543,-2268,2,-4536,1880000023525,0
15363,188810002,200082,2268,2,4536,1880000023526,0
15364,188810002,300008,3240,1,3240,1880000023527,0
15365,188810002,300004,540,1,540,1880000023528,0
15366,188810002,400021,-378,1,-378,1880000023529,0
15367,188810013,1B2203,0,1,0,1880000023741,0
15368,188810013,1B2202,0,1,0,1880000023742,0
15369,188810013,300004,540,1,540,1880000023743,0
15370,188810013,300009,1080,1,1080,1880000023744,0
15371,188810013,300011,2160,1,2160,1880000023745,0
15372,188810013,400021,-378,1,-378,1880000023746,0
15373,188810013,1B2201,28080,1,28080,1880000023747,4
15374,188810013,300011,2160,2,4320,1880000023748,0
15375,188810013,300004,540,2,1080,1880000023749,0
15376,188810013,300009,1080,2,2160,1880000023750,0
15377,188810013,400543,-2052,1,-2052,1880000023751,0
15378,188810013,400543,-2160,1,-2160,1880000023752,0
15379,188810013,200081,2052,1,2052,1880000023753,0
15380,188810013,200035,2160,1,2160,1880000023754,0
15381,188810013,400021,-378,2,-756,1880000023755,0
15382,188810013,1B2295,0,1,0,1880000023756,0
15383,188810025,200006,8640,1,8640,1880000023801,1
15384,188810025,400532,0,1,0,1880000023802,0
15385,188810025,300009,1080,1,1080,1880000023803,0
15386,189120010,200006,8640,1,8640,1890000028121,1
15387,189120010,200073,8640,1,8640,1890000028122,0
15388,189120043,200103,0,1,0,1890000027971,0
15389,189120043,200104,0,2,0,1890000027972,0
15390,189120043,200073,8640,1,8640,1890000028201,0
15391,189120043,200109,0,1,0,1890000028202,0
15392,189120043,200110,0,1,0,1890000028203,0
15393,189120043,300011,2160,1,2160,1890000028204,0
15394,189120043,400531,-2160,1,-2160,1890000028205,0
15395,189120045,200006,8640,1,8640,1890000028441,1
15396,189120045,400018,-2160,1,-2160,1890000028442,0
15397,189120046,200049,0,1,0,1890000028411,0
15398,189120046,200071,16200,1,16200,1890000028412,2
15399,189120046,400548,0,1,0,1890000028413,0
15400,189120046,300011,2160,1,2160,1890000028414,0
15401,189120047,200032,0,1,0,1890000028521,0
15402,189120047,400018,-2160,1,-2160,1890000028522,0
15403,189120047,200102,0,1,0,1890000028523,0
15404,189120047,200101,16200,1,16200,1890000028524,0
15405,189120047,200103,0,1,0,1890000028711,0
15406,189120047,200104,0,2,0,1890000028712,0
15407,189140005,1B2202,0,1,0,1890000028091,0
15408,189140005,600015,1836,1,1836,1890000028092,0
15409,189140005,600095,2376,1,2376,1890000028093,0
15410,189210037,200032,0,1,0,1890000027991,0
15411,189210037,1A1601,82080,1,82080,1890000027992,3
15412,189210037,1A1604,0,1,0,1890000027993,0
15413,189210037,1B2201,28080,1,28080,1890000027994,4
15414,189210037,400146,-11016,1,-11016,1890000027995,0
15415,189210037,1A1605,0,1,0,1890000028191,0
15416,189210037,1A1603,0,1,0,1890000028192,0
15417,189210037,1A1606,0,4,0,1890000028193,0
15418,189210037,600029,1700,1,1700,1890000028194,0
15419,189210037,1A1610,0,1,0,1890000028511,0
15420,189210037,1A1602,0,1,0,1890000028512,0
15421,189210037,1A1606,0,4,0,1890000028513,0
15422,189210037,1B2204,0,4,0,1890000028514,0
15423,189210037,600095,2376,1,2376,1890000028515,0
15424,189620007,1A1503,0,1,0,1890000027921,0
15425,189620007,1A1595,0,1,0,1890000027922,0
15426,189620007,600019,1944,1,1944,1890000027923,0
15427,189620007,600002,391,1,391,1890000027924,0
15428,189720012,1A1525,0,1,0,1890000028461,0
15429,189720012,1A1507,0,6,0,1890000028462,0
15430,189720012,1A1510,0,1,0,1890000028463,0
15431,189720012,1A1521,0,1,0,1890000028464,0
15432,189830002,200073,8640,1,8640,1890000028291,0
15433,189830002,400548,0,1,0,1890000028292,0
15434,190150012,1B1802,0,1,0,1900000015431,0
15435,190150012,1B2102,0,1,0,1900000015432,0
15436,190150012,300004,540,1,540,1900000015433,0
15437,190150012,300009,1080,1,1080,1900000015434,0
15438,190220005,1B2202,0,1,0,1900000015421,0
15439,190220005,300012,2160,1,2160,1900000015422,0
15440,190220005,300011,2160,1,2160,1900000015423,0
15441,190220005,1B2101,30240,1,30240,1900000015424,0
15442,190220013,1B1802,0,1,0,1900000015011,0
15443,190230012,200032,0,1,0,1900000015101,0
15444,190230012,1A1501,105840,1,105840,1900000015102,5
15445,190230012,1A1504,0,1,0,1900000015103,0
15446,190230012,1A1517,0,1,0,1900000015104,0
15447,190230012,1A1518,0,1,0,1900000015105,0
15448,190230012,1A1513,0,1,0,1900000015106,0
15449,190230012,400520,-10800,1,-10800,1900000015107,0
15450,190230012,400519,0,1,0,1900000015108,0
15451,190230012,1A1508,0,1,0,1900000015201,0
15452,190230012,1A1507,0,1,0,1900000015202,0
15453,190230012,1A1506,0,1,0,1900000015203,0
15454,190230012,1A1511,0,1,0,1900000015204,0
15455,190230012,000001,0,1,0,1900000015205,0
15456,190230012,400546,-810,1,-810,1900000015271,0
15457,190230012,600034,5400,1,5400,1900000015272,0
15458,190230012,1A1503,0,1,0,1900000015611,0
15459,190230012,600033,2592,1,2592,1900000015612,0
15460,190310011,200101,16200,1,16200,1900000015381,0
15461,190310011,200102,0,1,0,1900000015382,0
15462,190310011,200104,0,1,0,1900000015561,0
15463,190310011,200103,0,1,0,1900000015562,0
15464,190310011,400018,-2160,1,-2160,1900000015563,0
15465,190310011,000001,16200,1,16200,1900000015564,0
15466,190320009,1A1604,0,1,0,1900000015661,0
15467,190320009,1A1601,82080,1,82080,1900000015681,3
15468,190320009,1A1603,0,1,0,1900000015691,0
15469,190510013,200009,8640,1,8640,1900000015171,0
15470,190510013,400524,-3240,1,-3240,1900000015172,0
15471,190510013,200016,3240,1,3240,1900000015173,0
15472,190510013,1A1523,0,1,0,1900000015651,0
15473,190520003,600063,648,1,648,1900000015331,0
15474,190520003,1A1508,0,1,0,1900000015332,0
15475,190610007,1B2203,0,1,0,1900000014991,0
15476,190610007,300004,540,1,540,1900000014992,0
15477,190610007,300017,3240,1,3240,1900000014993,0
15478,190610007,1B2295,0,1,0,1900000014994,0
15479,190610007,1B2201,28080,1,28080,1900000014995,4
15480,190610007,1B2205,0,1,0,1900000014996,0
15481,190610008,1B2205,0,1,0,1900000015311,0
15482,190610008,1B2202,0,1,0,1900000015312,0
15483,190610008,1B2203,0,1,0,1900000015313,0
15484,190610008,1B2201,28080,1,28080,1900000015314,4
15485,190610008,300011,2160,1,2160,1900000015315,0
15486,190610008,1B2295,0,1,0,1900000015316,0
15487,190610008,300004,540,1,540,1900000015317,0
15488,190610013,1A1703,0,1,0,1900000015141,0
15489,190610013,1A1703,0,1,0,1900000015471,0
15490,190750006,1B2203,0,1,0,1900000015061,0
15491,190750006,300004,540,1,540,1900000015062,0
15492,190750006,300009,1080,1,1080,1900000015063,0
15493,190750006,1B2202,0,1,0,1900000015361,0
15494,190750006,400543,-2160,2,-4320,1900000015362,0
15495,190750006,200035,2160,2,4320,1900000015363,0
15496,190750006,300011,2160,1,2160,1900000015364,0
15497,190750006,1B2201,28080,1,28080,1900000015365,4
15498,190750006,1B2295,0,1,0,1900000015366,0
15499,191110020,1A1702,0,2,0,1910000017421,0
15500,191110020,1A1795,0,1,0,1910000017422,0
15501,191110021,1A1501,105840,1,105840,1910000017481,5
15502,191110021,1A1504,0,1,0,1910000017482,0
15503,191110021,1B2201,28080,1,28080,1910000017483,4
15504,191110021,1B2274,-10800,1,-10800,1910000017484,0
15505,191110021,1A1503,0,1,0,1910000018151,0
15506,191110021,1A1505,0,1,0,1910000018152,0
15507,191110023,201701,86400,1,86400,1910000017751,0
15508,191110023,201702,0,1,0,1910000017752,0
15509,191110024,200101,16200,1,16200,1910000018041,0
15510,191110024,200102,0,1,0,1910000018042,0
15511,191120015,1B2203,0,1,0,1910000017671,0
15512,191120015,1B2295,0,1,0,1910000017672,0
15513,191120015,1B2201,28080,1,28080,1910000017673,4
15514,191120015,1B2202,0,1,0,1910000017674,0
15515,191120015,400543,-2268,2,-4536,1910000017675,0
15516,191120015,200082,2268,2,4536,1910000017676,0
15517,191120015,1A1509,0,4,0,1910000017677,0
15518,191120015,1A1595,0,1,0,1910000017678,0
15519,191120015,600096,2376,1,2376,1910000017679,0
15520,191120018,1B2202,0,1,0,1910000018181,0
15521,191120020,1A1502,0,1,0,1910000017511,0
15522,191120020,1A1509,0,6,0,1910000017512,0
15523,191120020,1A1595,0,1,0,1910000017513,0
15524,191120021,1A1502,0,1,0,1910000017261,0
15525,191120021,1A1509,0,2,0,1910000017262,0
